date	day	sex	old	시도	region	chick	value
20150914	1	Male	50	"서울특별시"	6	"치킨"	10
20150914	1	Female	30	"서울특별시"	6	"치킨"	59
20150914	1	Female	50	"서울특별시"	6	"치킨"	17
20150914	1	Male	10	"서울특별시"	6	"치킨"	12
20150914	1	Male	over60	"서울특별시"	6	"치킨"	6
20150914	1	Female	10	"서울특별시"	6	"치킨"	6
20150914	1	Female	over60	"서울특별시"	6	"치킨"	9
20150914	1	Female	40	"서울특별시"	6	"치킨"	42
20150914	1	Female	40	"서울특별시"	7	"치킨"	65
20150914	1	Male	40	"서울특별시"	7	"치킨"	50
20150914	1	Male	20	"서울특별시"	7	"치킨"	57
20150914	1	Female	50	"서울특별시"	7	"치킨"	21
20150914	1	Female	30	"서울특별시"	7	"치킨"	98
20150914	1	Male	50	"서울특별시"	7	"치킨"	23
20150914	1	Male	30	"서울특별시"	7	"치킨"	86
20150914	1	Female	over60	"서울특별시"	7	"치킨"	14
20150914	1	Female	10	"서울특별시"	7	"치킨"	9
20150914	1	Male	over60	"서울특별시"	7	"치킨"	9
20150914	1	Male	10	"서울특별시"	7	"치킨"	27
20150914	1	Female	20	"서울특별시"	7	"치킨"	40
20150914	1	Male	40	"서울특별시"	8	"치킨"	26
20150914	1	Female	40	"서울특별시"	8	"치킨"	35
20150914	1	Female	20	"서울특별시"	8	"치킨"	33
20150914	1	Male	50	"서울특별시"	8	"치킨"	10
20150914	1	Male	30	"서울특별시"	8	"치킨"	32
20150914	1	Female	50	"서울특별시"	8	"치킨"	12
20150914	1	Female	30	"서울특별시"	8	"치킨"	45
20150914	1	Male	over60	"서울특별시"	8	"치킨"	5
20150914	1	Male	10	"서울특별시"	8	"치킨"	7
20150914	1	Female	over60	"서울특별시"	8	"치킨"	8
20150914	1	Female	10	"서울특별시"	8	"치킨"	11
20150914	1	Male	20	"서울특별시"	8	"치킨"	36
20150914	1	Male	50	"서울특별시"	9	"치킨"	17
20150914	1	Female	50	"서울특별시"	9	"치킨"	29
20150914	1	Male	30	"서울특별시"	9	"치킨"	63
20150914	1	Male	40	"서울특별시"	9	"치킨"	51
20150914	1	Female	20	"서울특별시"	9	"치킨"	60
20150914	1	Female	40	"서울특별시"	9	"치킨"	101
20150914	1	Male	20	"서울특별시"	9	"치킨"	57
20150914	1	Female	10	"서울특별시"	9	"치킨"	14
20150914	1	Female	over60	"서울특별시"	9	"치킨"	6
20150914	1	Male	10	"서울특별시"	9	"치킨"	29
20150914	1	Male	over60	"서울특별시"	9	"치킨"	13
20150914	1	Female	30	"서울특별시"	9	"치킨"	74
20150914	1	Female	10	"서울특별시"	10	"치킨"	41
20150914	1	Female	over60	"서울특별시"	10	"치킨"	9
20150914	1	Male	30	"서울특별시"	10	"치킨"	42
20150914	1	Male	40	"서울특별시"	10	"치킨"	16
20150914	1	Male	10	"서울특별시"	10	"치킨"	65
20150914	1	Female	40	"서울특별시"	10	"치킨"	35
20150914	1	Male	over60	"서울특별시"	10	"치킨"	5
20150914	1	Male	20	"서울특별시"	10	"치킨"	31
20150914	1	Female	20	"서울특별시"	10	"치킨"	35
20150914	1	Female	50	"서울특별시"	10	"치킨"	22
20150914	1	Male	50	"서울특별시"	10	"치킨"	5
20150914	1	Female	30	"서울특별시"	10	"치킨"	37
20150914	1	Female	40	"서울특별시"	11	"치킨"	43
20150914	1	Male	40	"서울특별시"	11	"치킨"	38
20150914	1	Male	20	"서울특별시"	11	"치킨"	74
20150914	1	Female	50	"서울특별시"	11	"치킨"	23
20150914	1	Female	30	"서울특별시"	11	"치킨"	34
20150914	1	Male	50	"서울특별시"	11	"치킨"	11
20150914	1	Male	30	"서울특별시"	11	"치킨"	45
20150914	1	Male	10	"서울특별시"	11	"치킨"	23
20150914	1	Male	over60	"서울특별시"	11	"치킨"	7
20150914	1	Female	10	"서울특별시"	11	"치킨"	11
20150914	1	Female	over60	"서울특별시"	11	"치킨"	8
20150914	1	Female	20	"서울특별시"	11	"치킨"	41
20150914	1	Male	10	"서울특별시"	12	"치킨"	13
20150914	1	Male	over60	"서울특별시"	12	"치킨"	7
20150914	1	Male	50	"서울특별시"	12	"치킨"	11
20150914	1	Female	20	"서울특별시"	12	"치킨"	50
20150914	1	Female	10	"서울특별시"	12	"치킨"	11
20150914	1	Male	20	"서울특별시"	12	"치킨"	83
20150914	1	Female	over60	"서울특별시"	12	"치킨"	10
20150914	1	Female	40	"서울특별시"	12	"치킨"	37
20150914	1	Male	40	"서울특별시"	12	"치킨"	17
20150914	1	Female	30	"서울특별시"	12	"치킨"	38
20150914	1	Male	30	"서울특별시"	12	"치킨"	59
20150914	1	Female	50	"서울특별시"	12	"치킨"	16
20150914	1	Male	50	"서울특별시"	13	"치킨"	24
20150914	1	Female	50	"서울특별시"	13	"치킨"	25
20150914	1	Male	30	"서울특별시"	13	"치킨"	73
20150914	1	Male	40	"서울특별시"	13	"치킨"	47
20150914	1	Female	20	"서울특별시"	13	"치킨"	56
20150914	1	Female	40	"서울특별시"	13	"치킨"	64
20150914	1	Male	20	"서울특별시"	13	"치킨"	91
20150914	1	Male	over60	"서울특별시"	13	"치킨"	15
20150914	1	Male	10	"서울특별시"	13	"치킨"	20
20150914	1	Female	over60	"서울특별시"	13	"치킨"	12
20150914	1	Female	10	"서울특별시"	13	"치킨"	13
20150914	1	Female	30	"서울특별시"	13	"치킨"	87
20150914	1	Male	50	"서울특별시"	14	"치킨"	11
20150914	1	Female	50	"서울특별시"	14	"치킨"	17
20150914	1	Male	30	"서울특별시"	14	"치킨"	50
20150914	1	Male	40	"서울특별시"	14	"치킨"	21
20150914	1	Female	20	"서울특별시"	14	"치킨"	35
20150914	1	Female	40	"서울특별시"	14	"치킨"	34
20150914	1	Male	20	"서울특별시"	14	"치킨"	65
20150914	1	Female	10	"서울특별시"	14	"치킨"	7
20150914	1	Female	over60	"서울특별시"	14	"치킨"	8
20150914	1	Male	10	"서울특별시"	14	"치킨"	9
20150914	1	Male	over60	"서울특별시"	14	"치킨"	8
20150914	1	Female	30	"서울특별시"	14	"치킨"	51
20150914	1	Female	20	"서울특별시"	15	"치킨"	57
20150914	1	Male	20	"서울특별시"	15	"치킨"	77
20150914	1	Male	40	"서울특별시"	15	"치킨"	54
20150914	1	Male	30	"서울특별시"	15	"치킨"	69
20150914	1	Male	50	"서울특별시"	15	"치킨"	12
20150914	1	Female	30	"서울특별시"	15	"치킨"	82
20150914	1	Female	50	"서울특별시"	15	"치킨"	22
20150914	1	Male	10	"서울특별시"	15	"치킨"	25
20150914	1	Male	over60	"서울특별시"	15	"치킨"	7
20150914	1	Female	10	"서울특별시"	15	"치킨"	16
20150914	1	Female	over60	"서울특별시"	15	"치킨"	14
20150914	1	Female	40	"서울특별시"	15	"치킨"	91
20150914	1	Male	50	"서울특별시"	16	"치킨"	8
20150914	1	Female	over60	"서울특별시"	16	"치킨"	5
20150914	1	Female	40	"서울특별시"	16	"치킨"	16
20150914	1	Female	20	"서울특별시"	16	"치킨"	17
20150914	1	Female	10	"서울특별시"	16	"치킨"	14
20150914	1	Male	20	"서울특별시"	16	"치킨"	29
20150914	1	Male	10	"서울특별시"	16	"치킨"	7
20150914	1	Male	40	"서울특별시"	16	"치킨"	22
20150914	1	Female	30	"서울특별시"	16	"치킨"	29
20150914	1	Male	30	"서울특별시"	16	"치킨"	29
20150914	1	Female	50	"서울특별시"	16	"치킨"	13
20150914	1	Male	30	"서울특별시"	17	"치킨"	44
20150914	1	Female	30	"서울특별시"	17	"치킨"	85
20150914	1	Male	50	"서울특별시"	17	"치킨"	19
20150914	1	Female	20	"서울특별시"	17	"치킨"	49
20150914	1	Male	40	"서울특별시"	17	"치킨"	22
20150914	1	Male	20	"서울특별시"	17	"치킨"	55
20150914	1	Female	40	"서울특별시"	17	"치킨"	31
20150914	1	Male	10	"서울특별시"	17	"치킨"	8
20150914	1	Male	over60	"서울특별시"	17	"치킨"	6
20150914	1	Female	10	"서울특별시"	17	"치킨"	8
20150914	1	Female	over60	"서울특별시"	17	"치킨"	12
20150914	1	Female	50	"서울특별시"	17	"치킨"	24
20150914	1	Female	30	"서울특별시"	18	"치킨"	95
20150914	1	Male	30	"서울특별시"	18	"치킨"	87
20150914	1	Female	50	"서울특별시"	18	"치킨"	38
20150914	1	Male	20	"서울특별시"	18	"치킨"	97
20150914	1	Female	40	"서울특별시"	18	"치킨"	92
20150914	1	Female	20	"서울특별시"	18	"치킨"	84
20150914	1	Male	40	"서울특별시"	18	"치킨"	64
20150914	1	Male	over60	"서울특별시"	18	"치킨"	5
20150914	1	Male	10	"서울특별시"	18	"치킨"	32
20150914	1	Female	over60	"서울특별시"	18	"치킨"	19
20150914	1	Female	10	"서울특별시"	18	"치킨"	17
20150914	1	Male	50	"서울특별시"	18	"치킨"	28
20150914	1	Female	over60	"서울특별시"	19	"치킨"	9
20150914	1	Female	10	"서울특별시"	19	"치킨"	17
20150914	1	Male	50	"서울특별시"	19	"치킨"	16
20150914	1	Female	20	"서울특별시"	19	"치킨"	37
20150914	1	Male	over60	"서울특별시"	19	"치킨"	7
20150914	1	Male	20	"서울특별시"	19	"치킨"	42
20150914	1	Male	10	"서울특별시"	19	"치킨"	16
20150914	1	Female	40	"서울특별시"	19	"치킨"	74
20150914	1	Male	40	"서울특별시"	19	"치킨"	26
20150914	1	Female	30	"서울특별시"	19	"치킨"	47
20150914	1	Male	30	"서울특별시"	19	"치킨"	49
20150914	1	Female	50	"서울특별시"	19	"치킨"	36
20150914	1	Male	10	"서울특별시"	20	"치킨"	15
20150914	1	Male	over60	"서울특별시"	20	"치킨"	7
20150914	1	Male	50	"서울특별시"	20	"치킨"	13
20150914	1	Female	20	"서울특별시"	20	"치킨"	101
20150914	1	Female	10	"서울특별시"	20	"치킨"	28
20150914	1	Male	20	"서울특별시"	20	"치킨"	84
20150914	1	Female	over60	"서울특별시"	20	"치킨"	16
20150914	1	Female	40	"서울특별시"	20	"치킨"	52
20150914	1	Male	40	"서울특별시"	20	"치킨"	40
20150914	1	Female	30	"서울특별시"	20	"치킨"	65
20150914	1	Male	30	"서울특별시"	20	"치킨"	71
20150914	1	Female	50	"서울특별시"	20	"치킨"	19
20150914	1	Female	over60	"서울특별시"	21	"치킨"	11
20150914	1	Female	10	"서울특별시"	21	"치킨"	7
20150914	1	Male	20	"서울특별시"	21	"치킨"	40
20150914	1	Female	50	"서울특별시"	21	"치킨"	17
20150914	1	Male	over60	"서울특별시"	21	"치킨"	5
20150914	1	Male	50	"서울특별시"	21	"치킨"	10
20150914	1	Male	10	"서울특별시"	21	"치킨"	14
20150914	1	Male	30	"서울특별시"	21	"치킨"	58
20150914	1	Female	30	"서울특별시"	21	"치킨"	50
20150914	1	Male	40	"서울특별시"	21	"치킨"	28
20150914	1	Female	40	"서울특별시"	21	"치킨"	46
20150914	1	Female	20	"서울특별시"	21	"치킨"	44
20150914	1	Female	10	"서울특별시"	22	"치킨"	8
20150914	1	Female	over60	"서울특별시"	22	"치킨"	5
20150914	1	Female	40	"서울특별시"	22	"치킨"	42
20150914	1	Female	30	"서울특별시"	22	"치킨"	94
20150914	1	Male	10	"서울특별시"	22	"치킨"	27
20150914	1	Male	30	"서울특별시"	22	"치킨"	71
20150914	1	Male	over60	"서울특별시"	22	"치킨"	5
20150914	1	Male	50	"서울특별시"	22	"치킨"	13
20150914	1	Female	50	"서울특별시"	22	"치킨"	24
20150914	1	Female	20	"서울특별시"	22	"치킨"	43
20150914	1	Male	20	"서울특별시"	22	"치킨"	40
20150914	1	Male	40	"서울특별시"	22	"치킨"	30
20150914	1	Male	over60	"서울특별시"	23	"치킨"	5
20150914	1	Male	10	"서울특별시"	23	"치킨"	5
20150914	1	Female	20	"서울특별시"	23	"치킨"	32
20150914	1	Male	50	"서울특별시"	23	"치킨"	9
20150914	1	Female	over60	"서울특별시"	23	"치킨"	10
20150914	1	Female	50	"서울특별시"	23	"치킨"	10
20150914	1	Female	10	"서울특별시"	23	"치킨"	8
20150914	1	Female	30	"서울특별시"	23	"치킨"	15
20150914	1	Male	30	"서울특별시"	23	"치킨"	36
20150914	1	Female	40	"서울특별시"	23	"치킨"	26
20150914	1	Male	40	"서울특별시"	23	"치킨"	18
20150914	1	Male	20	"서울특별시"	23	"치킨"	17
20150914	1	Female	over60	"서울특별시"	24	"치킨"	10
20150914	1	Female	10	"서울특별시"	24	"치킨"	11
20150914	1	Female	30	"서울특별시"	24	"치킨"	51
20150914	1	Female	40	"서울특별시"	24	"치킨"	43
20150914	1	Male	over60	"서울특별시"	24	"치킨"	11
20150914	1	Male	40	"서울특별시"	24	"치킨"	34
20150914	1	Male	10	"서울특별시"	24	"치킨"	11
20150914	1	Female	20	"서울특별시"	24	"치킨"	39
20150914	1	Male	20	"서울특별시"	24	"치킨"	49
20150914	1	Male	50	"서울특별시"	24	"치킨"	19
20150914	1	Female	50	"서울특별시"	24	"치킨"	16
20150914	1	Male	30	"서울특별시"	24	"치킨"	61
20150914	1	Male	10	"서울특별시"	25	"치킨"	19
20150914	1	Male	over60	"서울특별시"	25	"치킨"	10
20150914	1	Male	20	"서울특별시"	25	"치킨"	48
20150914	1	Female	50	"서울특별시"	25	"치킨"	19
20150914	1	Female	10	"서울특별시"	25	"치킨"	10
20150914	1	Male	50	"서울특별시"	25	"치킨"	10
20150914	1	Female	over60	"서울특별시"	25	"치킨"	8
20150914	1	Male	30	"서울특별시"	25	"치킨"	40
20150914	1	Female	30	"서울특별시"	25	"치킨"	62
20150914	1	Male	40	"서울특별시"	25	"치킨"	30
20150914	1	Female	40	"서울특별시"	25	"치킨"	30
20150914	1	Female	20	"서울특별시"	25	"치킨"	33
20150915	2	Female	over60	"서울특별시"	1	"치킨"	22
20150915	2	Female	10	"서울특별시"	1	"치킨"	14
20150915	2	Male	40	"서울특별시"	1	"치킨"	75
20150915	2	Male	30	"서울특별시"	1	"치킨"	108
20150915	2	Male	over60	"서울특별시"	1	"치킨"	13
20150915	2	Female	30	"서울특별시"	1	"치킨"	136
20150915	2	Male	10	"서울특별시"	1	"치킨"	46
20150915	2	Female	50	"서울특별시"	1	"치킨"	47
20150915	2	Male	50	"서울특별시"	1	"치킨"	24
20150915	2	Male	20	"서울특별시"	1	"치킨"	114
20150915	2	Female	20	"서울특별시"	1	"치킨"	107
20150915	2	Female	40	"서울특별시"	1	"치킨"	178
20150915	2	Male	10	"서울특별시"	2	"치킨"	22
20150915	2	Male	over60	"서울특별시"	2	"치킨"	6
20150915	2	Female	30	"서울특별시"	2	"치킨"	91
20150915	2	Female	40	"서울특별시"	2	"치킨"	70
20150915	2	Female	10	"서울특별시"	2	"치킨"	15
20150915	2	Male	40	"서울특별시"	2	"치킨"	42
20150915	2	Female	over60	"서울특별시"	2	"치킨"	15
20150915	2	Female	20	"서울특별시"	2	"치킨"	51
20150915	2	Male	20	"서울특별시"	2	"치킨"	59
20150915	2	Male	50	"서울특별시"	2	"치킨"	32
20150915	2	Female	50	"서울특별시"	2	"치킨"	34
20150915	2	Male	30	"서울특별시"	2	"치킨"	83
20150915	2	Female	10	"서울특별시"	3	"치킨"	21
20150915	2	Female	over60	"서울특별시"	3	"치킨"	11
20150915	2	Male	30	"서울특별시"	3	"치킨"	61
20150915	2	Male	40	"서울특별시"	3	"치킨"	40
20150915	2	Male	10	"서울특별시"	3	"치킨"	13
20150915	2	Female	40	"서울특별시"	3	"치킨"	74
20150915	2	Male	over60	"서울특별시"	3	"치킨"	11
20150915	2	Male	20	"서울특별시"	3	"치킨"	37
20150915	2	Female	20	"서울특별시"	3	"치킨"	41
20150915	2	Female	50	"서울특별시"	3	"치킨"	22
20150915	2	Male	50	"서울특별시"	3	"치킨"	25
20150915	2	Female	30	"서울특별시"	3	"치킨"	77
20150915	2	Female	over60	"서울특별시"	4	"치킨"	20
20150915	2	Female	10	"서울특별시"	4	"치킨"	29
20150915	2	Male	50	"서울특별시"	4	"치킨"	28
20150915	2	Female	20	"서울특별시"	4	"치킨"	116
20150915	2	Male	over60	"서울특별시"	4	"치킨"	11
20150915	2	Male	20	"서울특별시"	4	"치킨"	86
20150915	2	Male	10	"서울특별시"	4	"치킨"	31
20150915	2	Female	40	"서울특별시"	4	"치킨"	138
20150915	2	Male	40	"서울특별시"	4	"치킨"	88
20150915	2	Female	30	"서울특별시"	4	"치킨"	168
20150915	2	Male	30	"서울특별시"	4	"치킨"	122
20150915	2	Female	50	"서울특별시"	4	"치킨"	50
20150915	2	Male	over60	"서울특별시"	5	"치킨"	17
20150915	2	Male	10	"서울특별시"	5	"치킨"	14
20150915	2	Female	50	"서울특별시"	5	"치킨"	43
20150915	2	Male	20	"서울특별시"	5	"치킨"	143
20150915	2	Female	over60	"서울특별시"	5	"치킨"	13
20150915	2	Female	20	"서울특별시"	5	"치킨"	87
20150915	2	Female	10	"서울특별시"	5	"치킨"	11
20150915	2	Male	40	"서울특별시"	5	"치킨"	55
20150915	2	Female	40	"서울특별시"	5	"치킨"	83
20150915	2	Male	30	"서울특별시"	5	"치킨"	119
20150915	2	Female	30	"서울특별시"	5	"치킨"	97
20150915	2	Male	50	"서울특별시"	5	"치킨"	19
20150915	2	Male	10	"서울특별시"	6	"치킨"	19
20150915	2	Male	over60	"서울특별시"	6	"치킨"	5
20150915	2	Female	30	"서울특별시"	6	"치킨"	67
20150915	2	Female	40	"서울특별시"	6	"치킨"	46
20150915	2	Female	10	"서울특별시"	6	"치킨"	19
20150915	2	Male	40	"서울특별시"	6	"치킨"	30
20150915	2	Female	over60	"서울특별시"	6	"치킨"	5
20150915	2	Female	20	"서울특별시"	6	"치킨"	46
20150915	2	Male	20	"서울특별시"	6	"치킨"	48
20150915	2	Male	50	"서울특별시"	6	"치킨"	10
20150915	2	Female	50	"서울특별시"	6	"치킨"	15
20150915	2	Male	30	"서울특별시"	6	"치킨"	53
20150915	2	Female	over60	"서울특별시"	7	"치킨"	11
20150915	2	Female	10	"서울특별시"	7	"치킨"	15
20150915	2	Male	50	"서울특별시"	7	"치킨"	15
20150915	2	Female	20	"서울특별시"	7	"치킨"	59
20150915	2	Male	over60	"서울특별시"	7	"치킨"	12
20150915	2	Male	20	"서울특별시"	7	"치킨"	75
20150915	2	Male	10	"서울특별시"	7	"치킨"	22
20150915	2	Female	40	"서울특별시"	7	"치킨"	80
20150915	2	Male	40	"서울특별시"	7	"치킨"	49
20150915	2	Female	30	"서울특별시"	7	"치킨"	89
20150915	2	Male	30	"서울특별시"	7	"치킨"	71
20150915	2	Female	50	"서울특별시"	7	"치킨"	29
20150915	2	Male	over60	"서울특별시"	8	"치킨"	7
20150915	2	Male	10	"서울특별시"	8	"치킨"	8
20150915	2	Female	50	"서울특별시"	8	"치킨"	16
20150915	2	Male	20	"서울특별시"	8	"치킨"	53
20150915	2	Female	over60	"서울특별시"	8	"치킨"	10
20150915	2	Female	20	"서울특별시"	8	"치킨"	33
20150915	2	Female	10	"서울특별시"	8	"치킨"	5
20150915	2	Male	40	"서울특별시"	8	"치킨"	26
20150915	2	Female	40	"서울특별시"	8	"치킨"	49
20150915	2	Male	30	"서울특별시"	8	"치킨"	45
20150915	2	Female	30	"서울특별시"	8	"치킨"	47
20150915	2	Male	50	"서울특별시"	8	"치킨"	13
20150915	2	Female	10	"서울특별시"	9	"치킨"	12
20150915	2	Female	over60	"서울특별시"	9	"치킨"	5
20150915	2	Female	40	"서울특별시"	9	"치킨"	95
20150915	2	Female	30	"서울특별시"	9	"치킨"	97
20150915	2	Male	10	"서울특별시"	9	"치킨"	29
20150915	2	Male	30	"서울특별시"	9	"치킨"	64
20150915	2	Male	over60	"서울특별시"	9	"치킨"	9
20150915	2	Male	50	"서울특별시"	9	"치킨"	21
20150915	2	Female	50	"서울특별시"	9	"치킨"	30
20150915	2	Female	20	"서울특별시"	9	"치킨"	67
20150915	2	Male	20	"서울특별시"	9	"치킨"	71
20150915	2	Male	40	"서울특별시"	9	"치킨"	41
20150915	2	Male	20	"서울특별시"	10	"치킨"	28
20150915	2	Female	20	"서울특별시"	10	"치킨"	24
20150915	2	Female	40	"서울특별시"	10	"치킨"	48
20150915	2	Female	30	"서울특별시"	10	"치킨"	41
20150915	2	Female	50	"서울특별시"	10	"치킨"	19
20150915	2	Male	30	"서울특별시"	10	"치킨"	38
20150915	2	Male	50	"서울특별시"	10	"치킨"	9
20150915	2	Female	10	"서울특별시"	10	"치킨"	45
20150915	2	Female	over60	"서울특별시"	10	"치킨"	7
20150915	2	Male	10	"서울특별시"	10	"치킨"	74
20150915	2	Male	over60	"서울특별시"	10	"치킨"	5
20150915	2	Male	40	"서울특별시"	10	"치킨"	29
20150915	2	Male	10	"서울특별시"	11	"치킨"	16
20150915	2	Male	over60	"서울특별시"	11	"치킨"	10
20150915	2	Male	50	"서울특별시"	11	"치킨"	20
20150915	2	Female	20	"서울특별시"	11	"치킨"	38
20150915	2	Female	10	"서울특별시"	11	"치킨"	12
20150915	2	Male	20	"서울특별시"	11	"치킨"	63
20150915	2	Female	over60	"서울특별시"	11	"치킨"	11
20150915	2	Female	40	"서울특별시"	11	"치킨"	46
20150915	2	Male	40	"서울특별시"	11	"치킨"	42
20150915	2	Female	30	"서울특별시"	11	"치킨"	54
20150915	2	Male	30	"서울특별시"	11	"치킨"	51
20150915	2	Female	50	"서울특별시"	11	"치킨"	18
20150915	2	Female	40	"서울특별시"	12	"치킨"	54
20150915	2	Male	40	"서울특별시"	12	"치킨"	32
20150915	2	Male	20	"서울특별시"	12	"치킨"	88
20150915	2	Female	50	"서울특별시"	12	"치킨"	25
20150915	2	Female	30	"서울특별시"	12	"치킨"	76
20150915	2	Male	50	"서울특별시"	12	"치킨"	17
20150915	2	Male	30	"서울특별시"	12	"치킨"	75
20150915	2	Male	10	"서울특별시"	12	"치킨"	18
20150915	2	Male	over60	"서울특별시"	12	"치킨"	10
20150915	2	Female	10	"서울특별시"	12	"치킨"	16
20150915	2	Female	over60	"서울특별시"	12	"치킨"	14
20150915	2	Female	20	"서울특별시"	12	"치킨"	59
20150915	2	Male	over60	"서울특별시"	13	"치킨"	12
20150915	2	Male	10	"서울특별시"	13	"치킨"	24
20150915	2	Female	40	"서울특별시"	13	"치킨"	75
20150915	2	Female	30	"서울특별시"	13	"치킨"	95
20150915	2	Female	over60	"서울특별시"	13	"치킨"	6
20150915	2	Male	30	"서울특별시"	13	"치킨"	65
20150915	2	Female	10	"서울특별시"	13	"치킨"	17
20150915	2	Male	50	"서울특별시"	13	"치킨"	18
20150915	2	Female	50	"서울특별시"	13	"치킨"	24
20150915	2	Female	20	"서울특별시"	13	"치킨"	83
20150915	2	Male	20	"서울특별시"	13	"치킨"	80
20150915	2	Male	40	"서울특별시"	13	"치킨"	40
20150915	2	Female	10	"서울특별시"	14	"치킨"	10
20150915	2	Female	over60	"서울특별시"	14	"치킨"	10
20150915	2	Female	40	"서울특별시"	14	"치킨"	44
20150915	2	Female	30	"서울특별시"	14	"치킨"	63
20150915	2	Male	10	"서울특별시"	14	"치킨"	26
20150915	2	Male	30	"서울특별시"	14	"치킨"	56
20150915	2	Male	over60	"서울특별시"	14	"치킨"	12
20150915	2	Male	50	"서울특별시"	14	"치킨"	17
20150915	2	Female	50	"서울특별시"	14	"치킨"	23
20150915	2	Female	20	"서울특별시"	14	"치킨"	49
20150915	2	Male	20	"서울특별시"	14	"치킨"	64
20150915	2	Male	40	"서울특별시"	14	"치킨"	25
20150915	2	Male	10	"서울특별시"	15	"치킨"	23
20150915	2	Male	over60	"서울특별시"	15	"치킨"	10
20150915	2	Female	30	"서울특별시"	15	"치킨"	109
20150915	2	Female	40	"서울특별시"	15	"치킨"	117
20150915	2	Female	10	"서울특별시"	15	"치킨"	20
20150915	2	Male	40	"서울특별시"	15	"치킨"	67
20150915	2	Female	over60	"서울특별시"	15	"치킨"	12
20150915	2	Female	20	"서울특별시"	15	"치킨"	67
20150915	2	Male	20	"서울특별시"	15	"치킨"	95
20150915	2	Male	50	"서울특별시"	15	"치킨"	19
20150915	2	Female	50	"서울특별시"	15	"치킨"	34
20150915	2	Male	30	"서울특별시"	15	"치킨"	96
20150915	2	Female	40	"서울특별시"	16	"치킨"	17
20150915	2	Male	40	"서울특별시"	16	"치킨"	12
20150915	2	Male	20	"서울특별시"	16	"치킨"	37
20150915	2	Female	50	"서울특별시"	16	"치킨"	9
20150915	2	Female	30	"서울특별시"	16	"치킨"	33
20150915	2	Male	50	"서울특별시"	16	"치킨"	6
20150915	2	Male	30	"서울특별시"	16	"치킨"	30
20150915	2	Male	10	"서울특별시"	16	"치킨"	6
20150915	2	Male	over60	"서울특별시"	16	"치킨"	5
20150915	2	Female	10	"서울특별시"	16	"치킨"	5
20150915	2	Female	over60	"서울특별시"	16	"치킨"	5
20150915	2	Female	20	"서울특별시"	16	"치킨"	47
20150915	2	Male	10	"서울특별시"	17	"치킨"	17
20150915	2	Male	over60	"서울특별시"	17	"치킨"	7
20150915	2	Male	20	"서울특별시"	17	"치킨"	53
20150915	2	Female	50	"서울특별시"	17	"치킨"	10
20150915	2	Female	10	"서울특별시"	17	"치킨"	18
20150915	2	Male	50	"서울특별시"	17	"치킨"	17
20150915	2	Female	over60	"서울특별시"	17	"치킨"	6
20150915	2	Male	30	"서울특별시"	17	"치킨"	43
20150915	2	Female	30	"서울특별시"	17	"치킨"	54
20150915	2	Male	40	"서울특별시"	17	"치킨"	25
20150915	2	Female	40	"서울특별시"	17	"치킨"	47
20150915	2	Female	20	"서울특별시"	17	"치킨"	54
20150915	2	Male	over60	"서울특별시"	18	"치킨"	18
20150915	2	Male	10	"서울특별시"	18	"치킨"	29
20150915	2	Female	20	"서울특별시"	18	"치킨"	83
20150915	2	Male	50	"서울특별시"	18	"치킨"	31
20150915	2	Female	over60	"서울특별시"	18	"치킨"	20
20150915	2	Female	50	"서울특별시"	18	"치킨"	50
20150915	2	Female	10	"서울특별시"	18	"치킨"	20
20150915	2	Female	30	"서울특별시"	18	"치킨"	151
20150915	2	Male	30	"서울특별시"	18	"치킨"	108
20150915	2	Female	40	"서울특별시"	18	"치킨"	131
20150915	2	Male	40	"서울특별시"	18	"치킨"	60
20150915	2	Male	20	"서울특별시"	18	"치킨"	87
20150915	2	Female	40	"서울특별시"	19	"치킨"	87
20150915	2	Male	40	"서울특별시"	19	"치킨"	30
20150915	2	Male	20	"서울특별시"	19	"치킨"	53
20150915	2	Female	50	"서울특별시"	19	"치킨"	27
20150915	2	Female	30	"서울특별시"	19	"치킨"	65
20150915	2	Male	50	"서울특별시"	19	"치킨"	18
20150915	2	Male	30	"서울특별시"	19	"치킨"	51
20150915	2	Female	over60	"서울특별시"	19	"치킨"	7
20150915	2	Female	10	"서울특별시"	19	"치킨"	24
20150915	2	Male	over60	"서울특별시"	19	"치킨"	8
20150915	2	Male	10	"서울특별시"	19	"치킨"	24
20150915	2	Female	20	"서울특별시"	19	"치킨"	28
20150915	2	Female	40	"서울특별시"	20	"치킨"	51
20150915	2	Male	40	"서울특별시"	20	"치킨"	52
20150915	2	Male	20	"서울특별시"	20	"치킨"	100
20150915	2	Female	50	"서울특별시"	20	"치킨"	16
20150915	2	Female	30	"서울특별시"	20	"치킨"	83
20150915	2	Male	50	"서울특별시"	20	"치킨"	23
20150915	2	Male	30	"서울특별시"	20	"치킨"	84
20150915	2	Male	10	"서울특별시"	20	"치킨"	25
20150915	2	Male	over60	"서울특별시"	20	"치킨"	19
20150915	2	Female	10	"서울특별시"	20	"치킨"	18
20150915	2	Female	over60	"서울특별시"	20	"치킨"	15
20150915	2	Female	20	"서울특별시"	20	"치킨"	100
20150915	2	Male	30	"서울특별시"	21	"치킨"	57
20150915	2	Female	30	"서울특별시"	21	"치킨"	53
20150915	2	Male	50	"서울특별시"	21	"치킨"	11
20150915	2	Female	20	"서울특별시"	21	"치킨"	51
